"session_id","participant_id","trader_name","trader_type","risk_tolerance","trade_frequency","initial_capital","cash_balance","preferred_sectors","profile_json","portfolio_json","performance_json","last_trade_at","created_at"
"demo-paper-1000-ai-traders","26","Meera Joshi","hft","93.94","0.9","100000","74213","[""Telecom"",""Automotive"",""Healthcare""]","{""display_name"":""Meera Joshi"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Telecom"",""Automotive"",""Healthcare""]}","{""cash"":74213,""holdings"":[{""symbol"":""TCS.NS"",""quantity"":7,""average_cost"":1597.35,""current_price"":1645.98,""market_value"":11521.86,""unrealized_pnl"":340.41,""sector"":""IT""},{""symbol"":""MARUTI.NS"",""quantity"":2,""average_cost"":2450.47,""current_price"":2570.46,""market_value"":5140.92,""unrealized_pnl"":239.98,""sector"":""Automotive""},{""symbol"":""INFY.NS"",""quantity"":32,""average_cost"":267.35,""current_price"":285.12,""market_value"":9123.84,""unrealized_pnl"":568.64,""sector"":""IT""}],""holdings_value"":25786.62,""total_value"":99999.62,""allocation"":{""Automotive"":5.14,""IT"":20.65}}","{""day_change_pct"":2.26,""total_return_pct"":0,""sharpe_ratio"":2.23,""win_rate"":60.96,""max_drawdown_pct"":11.28,""volatility_pct"":0.97}","2026-04-02T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","27","Nitin Pillai","hft","82.63","0.9","100000","80817","[""Financial Services"",""Technology"",""Consumer"",""IT""]","{""display_name"":""Nitin Pillai"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Financial Services"",""Technology"",""Consumer"",""IT""]}","{""cash"":80817,""holdings"":[{""symbol"":""TSLA"",""quantity"":9,""average_cost"":2190.95,""current_price"":2131.48,""market_value"":19183.32,""unrealized_pnl"":-535.23,""sector"":""Automotive""}],""holdings_value"":19183.32,""total_value"":100000.32,""allocation"":{""Automotive"":19.18}}","{""day_change_pct"":-2.48,""total_return_pct"":0,""sharpe_ratio"":0.91,""win_rate"":59.37,""max_drawdown_pct"":3.15,""volatility_pct"":1.36}","2026-04-05T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","28","Sara Mehta","hft","82.63","0.9","100000","81757","[""Technology"",""Healthcare""]","{""display_name"":""Sara Mehta"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Technology"",""Healthcare""]}","{""cash"":81757,""holdings"":[{""symbol"":""TCS.NS"",""quantity"":4,""average_cost"":1809.53,""current_price"":1761.6,""market_value"":7046.4,""unrealized_pnl"":-191.72,""sector"":""IT""},{""symbol"":""INFY.NS"",""quantity"":9,""average_cost"":806.29,""current_price"":807.9,""market_value"":7271.1,""unrealized_pnl"":14.49,""sector"":""IT""},{""symbol"":""BAJAJFINSV.NS"",""quantity"":46,""average_cost"":81.76,""current_price"":85.33,""market_value"":3925.18,""unrealized_pnl"":164.22,""sector"":""Financial Services""}],""holdings_value"":18242.68,""total_value"":99999.68,""allocation"":{""IT"":14.32,""Financial Services"":3.93}}","{""day_change_pct"":-1.82,""total_return_pct"":0,""sharpe_ratio"":1.3,""win_rate"":38.69,""max_drawdown_pct"":7.88,""volatility_pct"":3.63}","2026-04-04T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","29","Kabir Pillai","hft","74.43","0.9","100000","80725","[""Financials"",""Automotive"",""Banking"",""Technology""]","{""display_name"":""Kabir Pillai"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Financials"",""Automotive"",""Banking"",""Technology""]}","{""cash"":80725,""holdings"":[{""symbol"":""META"",""quantity"":3,""average_cost"":1802.99,""current_price"":1756.32,""market_value"":5268.96,""unrealized_pnl"":-140.01,""sector"":""Technology""},{""symbol"":""INFY.NS"",""quantity"":12,""average_cost"":1078.02,""current_price"":1167.16,""market_value"":14005.92,""unrealized_pnl"":1069.68,""sector"":""IT""}],""holdings_value"":19274.88,""total_value"":99999.88,""allocation"":{""Technology"":5.27,""IT"":14.01}}","{""day_change_pct"":-0.92,""total_return_pct"":0,""sharpe_ratio"":0.61,""win_rate"":62.39,""max_drawdown_pct"":7.73,""volatility_pct"":1.2}","2026-04-03T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","30","Anaya Bose","hft","68.66","0.9","100000","86779","[""Healthcare"",""Energy"",""Automotive""]","{""display_name"":""Anaya Bose"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Healthcare"",""Energy"",""Automotive""]}","{""cash"":86779,""holdings"":[{""symbol"":""BAJAJFINSV.NS"",""quantity"":19,""average_cost"":706.93,""current_price"":695.85,""market_value"":13221.15,""unrealized_pnl"":-210.52,""sector"":""Financial Services""}],""holdings_value"":13221.15,""total_value"":100000.15,""allocation"":{""Financial Services"":13.22}}","{""day_change_pct"":-0.55,""total_return_pct"":0,""sharpe_ratio"":0.74,""win_rate"":69.39,""max_drawdown_pct"":4.44,""volatility_pct"":1.53}","2026-04-01T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","31","Nitin Chopra","hft","69.87","0.9","100000","82323","[""Financial Services"",""Technology"",""Energy""]","{""display_name"":""Nitin Chopra"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Financial Services"",""Technology"",""Energy""]}","{""cash"":82323,""holdings"":[{""symbol"":""SBIN.NS"",""quantity"":22,""average_cost"":778.51,""current_price"":803.5,""market_value"":17677,""unrealized_pnl"":549.78,""sector"":""Banking""}],""holdings_value"":17677,""total_value"":100000,""allocation"":{""Banking"":17.68}}","{""day_change_pct"":-1.34,""total_return_pct"":0,""sharpe_ratio"":2.39,""win_rate"":49.81,""max_drawdown_pct"":7.37,""volatility_pct"":1.3}","2026-04-03T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","32","Soham Desai","hft","73.42","0.9","100000","76388","[""Automotive"",""Financial Services""]","{""display_name"":""Soham Desai"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Automotive"",""Financial Services""]}","{""cash"":76388,""holdings"":[{""symbol"":""NVDA"",""quantity"":16,""average_cost"":1445.84,""current_price"":1475.78,""market_value"":23612.48,""unrealized_pnl"":479.04,""sector"":""Technology""}],""holdings_value"":23612.48,""total_value"":100000.48,""allocation"":{""Technology"":23.61}}","{""day_change_pct"":1.88,""total_return_pct"":0,""sharpe_ratio"":1.5,""win_rate"":63.51,""max_drawdown_pct"":7.19,""volatility_pct"":1.21}","2026-03-29T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","33","Maya Kulkarni","hft","85.48","0.9","100000","83571","[""Financial Services"",""Banking""]","{""display_name"":""Maya Kulkarni"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Financial Services"",""Banking""]}","{""cash"":83571,""holdings"":[{""symbol"":""JPM"",""quantity"":6,""average_cost"":992.73,""current_price"":972.45,""market_value"":5834.7,""unrealized_pnl"":-121.68,""sector"":""Banking""},{""symbol"":""JNJ"",""quantity"":9,""average_cost"":1119.73,""current_price"":1177.09,""market_value"":10593.81,""unrealized_pnl"":516.24,""sector"":""Healthcare""}],""holdings_value"":16428.51,""total_value"":99999.51,""allocation"":{""Banking"":5.83,""Healthcare"":10.59}}","{""day_change_pct"":2.73,""total_return_pct"":0,""sharpe_ratio"":1.45,""win_rate"":62.57,""max_drawdown_pct"":17.02,""volatility_pct"":1.92}","2026-04-02T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","34","Sara Gupta","hft","78.32","0.9","100000","82454","[""Financial Services"",""IT"",""Consumer""]","{""display_name"":""Sara Gupta"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Financial Services"",""IT"",""Consumer""]}","{""cash"":82454,""holdings"":[{""symbol"":""JPM"",""quantity"":14,""average_cost"":500.27,""current_price"":520.95,""market_value"":7293.3,""unrealized_pnl"":289.52,""sector"":""Banking""},{""symbol"":""BAJAJFINSV.NS"",""quantity"":18,""average_cost"":343.42,""current_price"":357.57,""market_value"":6436.26,""unrealized_pnl"":254.7,""sector"":""Financial Services""},{""symbol"":""SBIN.NS"",""quantity"":3,""average_cost"":1186.22,""current_price"":1272.15,""market_value"":3816.45,""unrealized_pnl"":257.79,""sector"":""Banking""}],""holdings_value"":17546.01,""total_value"":100000.01,""allocation"":{""Banking"":11.11,""Financial Services"":6.44}}","{""day_change_pct"":0.49,""total_return_pct"":0,""sharpe_ratio"":1.01,""win_rate"":62.21,""max_drawdown_pct"":4.59,""volatility_pct"":1.97}","2026-04-01T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","35","Riya Bose","hft","65.88","0.9","100000","78366","[""Banking"",""Financial Services""]","{""display_name"":""Riya Bose"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Banking"",""Financial Services""]}","{""cash"":78366,""holdings"":[{""symbol"":""AMZN"",""quantity"":170,""average_cost"":133.61,""current_price"":127.26,""market_value"":21634.2,""unrealized_pnl"":-1079.5,""sector"":""Consumer""}],""holdings_value"":21634.2,""total_value"":100000.2,""allocation"":{""Consumer"":21.63}}","{""day_change_pct"":-0.65,""total_return_pct"":0,""sharpe_ratio"":1.82,""win_rate"":66.51,""max_drawdown_pct"":12.76,""volatility_pct"":2.2}","2026-04-03T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","36","Nitin Joshi","hft","85.94","0.9","100000","83283","[""Financial Services"",""Consumer"",""Telecom"",""Technology""]","{""display_name"":""Nitin Joshi"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Financial Services"",""Consumer"",""Telecom"",""Technology""]}","{""cash"":83283,""holdings"":[{""symbol"":""JPM"",""quantity"":7,""average_cost"":880.18,""current_price"":830.5,""market_value"":5813.5,""unrealized_pnl"":-347.76,""sector"":""Banking""},{""symbol"":""WIPRO.NS"",""quantity"":4,""average_cost"":1224.04,""current_price"":1163.54,""market_value"":4654.16,""unrealized_pnl"":-242,""sector"":""IT""},{""symbol"":""ICICIBANK.NS"",""quantity"":6,""average_cost"":1007.31,""current_price"":1041.5,""market_value"":6249,""unrealized_pnl"":205.14,""sector"":""Banking""}],""holdings_value"":16716.66,""total_value"":99999.66,""allocation"":{""Banking"":12.06,""IT"":4.65}}","{""day_change_pct"":0.03,""total_return_pct"":0,""sharpe_ratio"":1.97,""win_rate"":53.19,""max_drawdown_pct"":7.46,""volatility_pct"":2.24}","2026-03-31T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","37","Nisha Arora","hft","91.91","0.9","100000","86493","[""Technology"",""Automotive"",""IT"",""Banking""]","{""display_name"":""Nisha Arora"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Technology"",""Automotive"",""IT"",""Banking""]}","{""cash"":86493,""holdings"":[{""symbol"":""META"",""quantity"":3,""average_cost"":837.25,""current_price"":843.97,""market_value"":2531.91,""unrealized_pnl"":20.16,""sector"":""Technology""},{""symbol"":""MARUTI.NS"",""quantity"":6,""average_cost"":1750.57,""current_price"":1829.14,""market_value"":10974.84,""unrealized_pnl"":471.42,""sector"":""Automotive""}],""holdings_value"":13506.75,""total_value"":99999.75,""allocation"":{""Automotive"":10.97,""Technology"":2.53}}","{""day_change_pct"":-0.21,""total_return_pct"":0,""sharpe_ratio"":1.82,""win_rate"":49.16,""max_drawdown_pct"":7.34,""volatility_pct"":3.51}","2026-04-02T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","38","Meera Sharma","hft","75.83","0.9","100000","78456","[""Automotive"",""Healthcare"",""Banking""]","{""display_name"":""Meera Sharma"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Automotive"",""Healthcare"",""Banking""]}","{""cash"":78456,""holdings"":[{""symbol"":""NVDA"",""quantity"":10,""average_cost"":2015.66,""current_price"":2154.37,""market_value"":21543.7,""unrealized_pnl"":1387.1,""sector"":""Technology""}],""holdings_value"":21543.7,""total_value"":99999.7,""allocation"":{""Technology"":21.54}}","{""day_change_pct"":-2.49,""total_return_pct"":0,""sharpe_ratio"":2.28,""win_rate"":70.17,""max_drawdown_pct"":8.41,""volatility_pct"":4.84}","2026-04-06T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","39","Maya Malhotra","hft","70.4","0.9","100000","82376","[""Technology"",""Energy"",""Banking"",""Financial Services""]","{""display_name"":""Maya Malhotra"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Technology"",""Energy"",""Banking"",""Financial Services""]}","{""cash"":82376,""holdings"":[{""symbol"":""TCS.NS"",""quantity"":8,""average_cost"":2104.61,""current_price"":2203.03,""market_value"":17624.24,""unrealized_pnl"":787.36,""sector"":""IT""}],""holdings_value"":17624.24,""total_value"":100000.24,""allocation"":{""IT"":17.62}}","{""day_change_pct"":0.68,""total_return_pct"":0,""sharpe_ratio"":0.9,""win_rate"":64.08,""max_drawdown_pct"":12.45,""volatility_pct"":4}","2026-04-04T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","40","Rahul Iyer","hft","91.81","0.9","100000","85185","[""Financials"",""Automotive""]","{""display_name"":""Rahul Iyer"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Financials"",""Automotive""]}","{""cash"":85185,""holdings"":[{""symbol"":""WIPRO.NS"",""quantity"":18,""average_cost"":787.14,""current_price"":823.07,""market_value"":14815.26,""unrealized_pnl"":646.74,""sector"":""IT""}],""holdings_value"":14815.26,""total_value"":100000.26,""allocation"":{""IT"":14.82}}","{""day_change_pct"":-0.65,""total_return_pct"":0,""sharpe_ratio"":0.85,""win_rate"":62.39,""max_drawdown_pct"":2.31,""volatility_pct"":1.03}","2026-04-03T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","41","Kabir Kulkarni","hft","68.71","0.9","100000","83801","[""Technology"",""Consumer"",""Healthcare""]","{""display_name"":""Kabir Kulkarni"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Technology"",""Consumer"",""Healthcare""]}","{""cash"":83801,""holdings"":[{""symbol"":""RELIANCE.NS"",""quantity"":2,""average_cost"":2057.25,""current_price"":2032.94,""market_value"":4065.88,""unrealized_pnl"":-48.62,""sector"":""Energy""},{""symbol"":""AAPL"",""quantity"":9,""average_cost"":1403.35,""current_price"":1348.11,""market_value"":12132.99,""unrealized_pnl"":-497.16,""sector"":""Technology""}],""holdings_value"":16198.87,""total_value"":99999.87,""allocation"":{""Energy"":4.07,""Technology"":12.13}}","{""day_change_pct"":0.8,""total_return_pct"":0,""sharpe_ratio"":2.37,""win_rate"":43.39,""max_drawdown_pct"":4.73,""volatility_pct"":3.88}","2026-04-04T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","42","Aarav Bhat","hft","76.19","0.9","100000","77731","[""IT"",""Healthcare"",""Technology""]","{""display_name"":""Aarav Bhat"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""IT"",""Healthcare"",""Technology""]}","{""cash"":77731,""holdings"":[{""symbol"":""WIPRO.NS"",""quantity"":3,""average_cost"":1988.96,""current_price"":1986.14,""market_value"":5958.42,""unrealized_pnl"":-8.46,""sector"":""IT""},{""symbol"":""MSFT"",""quantity"":25,""average_cost"":649.98,""current_price"":652.41,""market_value"":16310.25,""unrealized_pnl"":60.75,""sector"":""Technology""}],""holdings_value"":22268.67,""total_value"":99999.67,""allocation"":{""Technology"":16.31,""IT"":5.96}}","{""day_change_pct"":0.68,""total_return_pct"":0,""sharpe_ratio"":0.96,""win_rate"":42.57,""max_drawdown_pct"":7.51,""volatility_pct"":1.32}","2026-04-05T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","43","Rahul Bhat","hft","81.39","0.9","100000","78247","[""Energy"",""Financial Services""]","{""display_name"":""Rahul Bhat"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""Energy"",""Financial Services""]}","{""cash"":78247,""holdings"":[{""symbol"":""INFY.NS"",""quantity"":14,""average_cost"":582.82,""current_price"":608.73,""market_value"":8522.22,""unrealized_pnl"":362.74,""sector"":""IT""},{""symbol"":""NVDA"",""quantity"":35,""average_cost"":371.99,""current_price"":378.03,""market_value"":13231.05,""unrealized_pnl"":211.4,""sector"":""Technology""}],""holdings_value"":21753.27,""total_value"":100000.27,""allocation"":{""Technology"":13.23,""IT"":8.52}}","{""day_change_pct"":2.59,""total_return_pct"":0,""sharpe_ratio"":1.89,""win_rate"":38.82,""max_drawdown_pct"":12.41,""volatility_pct"":3.95}","2026-04-05T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","44","Meera Nair","hft","75.53","0.9","100000","76412","[""IT"",""Financials"",""Consumer""]","{""display_name"":""Meera Nair"",""trader_style"":""hft"",""risk_band"":""aggressive"",""investment_horizon"":""intraday"",""capital_bucket"":""small"",""preferred_sectors"":[""IT"",""Financials"",""Consumer""]}","{""cash"":76412,""holdings"":[{""symbol"":""GOOGL"",""quantity"":17,""average_cost"":629.7,""current_price"":613.4,""market_value"":10427.8,""unrealized_pnl"":-277.1,""sector"":""Technology""},{""symbol"":""TCS.NS"",""quantity"":37,""average_cost"":366.85,""current_price"":355.68,""market_value"":13160.16,""unrealized_pnl"":-413.29,""sector"":""IT""}],""holdings_value"":23587.96,""total_value"":99999.96,""allocation"":{""Technology"":10.43,""IT"":13.16}}","{""day_change_pct"":1.05,""total_return_pct"":0,""sharpe_ratio"":2.02,""win_rate"":56.4,""max_drawdown_pct"":3.3,""volatility_pct"":4.26}","2026-04-08T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
